Date,Open,High,Low,Close,Volume
12/23/2022,"1,585.00","1,600.00","1,585.00","1,599.99","2,953"
12/22/2022,"1,586.00","1,586.20","1,585.00","1,585.90","1,121"
12/21/2022,"1,586.20","1,586.20","1,585.00","1,586.00","7,631"
12/20/2022,"1,586.00","1,586.20","1,585.00","1,586.20","553"
12/19/2022,"1,585.00","1,586.20","1,585.00","1,586.00","3,780"
12/15/2022,"1,585.00","1,586.20","1,585.00","1,585.00","3,356"
12/14/2022,"1,585.00","1,586.19","1,570.06","1,580.00","12,087"
12/13/2022,"1,585.00","1,594.91","1,560.00","1,572.09","58,452"
12/12/2022,"1,580.65","1,600.00","1,580.00","1,595.00","30,648"
12/09/2022,"1,580.65","1,600.85","1,580.00","1,600.50","17,664"
12/08/2022,"1,580.65","1,600.00","1,565.01","1,600.00","30,875"
12/07/2022,"1,578.00","1,580.65","1,570.00","1,580.65","841"
12/06/2022,"1,580.00","1,580.65","1,570.00","1,580.00","1,108"
12/05/2022,"1,566.50","1,580.63","1,566.00","1,580.55","456"
12/02/2022,"1,570.00","1,580.00","1,565.00","1,578.90","1,057"
12/01/2022,"1,568.00","1,579.99","1,565.00","1,566.00","1,189"
11/30/2022,"1,573.90","1,574.00","1,565.00","1,568.00","2,557"
11/29/2022,"1,570.00","1,580.65","1,565.00","1,574.88","10,640"
11/28/2022,"1,575.00","1,580.65","1,565.00","1,570.00","4,128"
11/25/2022,"1,572.00","1,575.85","1,565.00","1,574.70","5,617"
11/24/2022,"1,575.87","1,575.88","1,565.00","1,575.87","1,867"
11/23/2022,"1,575.90","1,575.90","1,569.00","1,574.62","1,476"
11/22/2022,"1,575.00","1,584.60","1,569.00","1,575.96","1,849"
11/21/2022,"1,570.00","1,584.69","1,569.00","1,575.00","11,325"
11/18/2022,"1,574.00","1,575.00","1,570.00","1,574.98","6,930"
11/17/2022,"1,575.00","1,575.00","1,570.00","1,575.00","1,283"
11/16/2022,"1,575.00","1,575.00","1,570.00","1,575.00","2,217"
11/15/2022,"1,570.01","1,577.80","1,570.00","1,570.00","1,544"
11/14/2022,"1,579.00","1,579.00","1,570.00","1,570.00","3,007"
11/11/2022,"1,580.00","1,580.00","1,570.00","1,570.00","1,557"
11/10/2022,"1,581.00","1,581.00","1,570.00","1,579.98","16,230"
11/09/2022,"1,591.00","1,591.00","1,580.00","1,581.00","702"
11/08/2022,"1,593.80","1,595.80","1,580.00","1,591.76","938"
11/07/2022,"1,590.00","1,593.99","1,580.00","1,593.85","650"
11/04/2022,"1,585.00","1,595.00","1,581.13","1,593.11","295"
11/03/2022,"1,595.77","1,595.77","1,581.00","1,587.00","435"
11/02/2022,"1,590.55","1,595.00","1,580.00","1,594.72","563"
11/01/2022,"1,580.00","1,595.80","1,580.00","1,584.00","740"
10/31/2022,"1,588.85","1,595.78","1,580.00","1,580.01","956"
10/28/2022,"1,585.00","1,590.00","1,580.20","1,588.95","418"
10/26/2022,"1,589.99","1,589.99","1,580.00","1,585.99","785"
10/21/2022,"1,579.00","1,579.00","1,578.00","1,579.00","259"
10/20/2022,"1,579.00","1,580.00","1,578.00","1,579.00","602"
10/19/2022,"1,580.00","1,580.00","1,579.00","1,579.00","1,307"
10/18/2022,"1,594.00","1,594.00","1,579.00","1,580.00","742"
10/17/2022,"1,581.00","1,592.00","1,579.00","1,581.15","939"
10/14/2022,"1,580.00","1,581.00","1,580.00","1,581.00","5,557"
10/13/2022,"1,583.50","1,585.00","1,580.00","1,580.01","2,667"
10/12/2022,"1,585.00","1,585.00","1,583.00","1,583.50","685"
10/11/2022,"1,585.00","1,594.00","1,583.00","1,585.00","204"
10/10/2022,"1,585.00","1,585.00","1,583.00","1,585.00","270"
10/07/2022,"1,585.00","1,585.00","1,583.00","1,585.00","189"
10/06/2022,"1,585.00","1,594.20","1,585.00","1,585.00","163"
10/05/2022,"1,584.00","1,585.00","1,582.00","1,583.00","409"
10/04/2022,"1,581.99","1,582.00","1,580.00","1,582.00","1,302"
10/03/2022,"1,581.99","1,582.00","1,580.00","1,581.99","428"
09/30/2022,"1,580.58","1,581.99","1,580.00","1,581.99","706"
09/29/2022,"1,585.00","1,594.00","1,580.00","1,580.97","794"
09/28/2022,"1,584.00","1,585.00","1,580.96","1,580.97","491"
09/27/2022,"1,580.00","1,585.00","1,580.00","1,585.00","736"
09/26/2022,"1,584.99","1,585.00","1,580.00","1,584.99","3,051"
09/23/2022,"1,580.01","1,585.00","1,580.00","1,585.00","3,869"
09/22/2022,"1,585.00","1,585.00","1,580.00","1,584.99","1,071"
09/21/2022,"1,584.50","1,585.00","1,580.00","1,585.00","986"
09/20/2022,"1,584.80","1,584.80","1,580.00","1,584.00","1,409"
09/19/2022,"1,583.00","1,584.88","1,580.00","1,584.80","815"
09/16/2022,"1,584.88","1,584.88","1,580.00","1,583.00","649"
09/15/2022,"1,584.17","1,584.88","1,580.00","1,584.15","517"
09/14/2022,"1,581.00","1,584.99","1,580.00","1,582.76","2,116"
09/13/2022,"1,585.00","1,585.00","1,580.03","1,580.03","381"
09/12/2022,"1,584.00","1,585.00","1,580.00","1,585.00","587"
09/09/2022,"1,584.00","1,584.00","1,580.02","1,584.00","379"
09/08/2022,"1,583.50","1,584.00","1,580.01","1,584.00","1,334"
09/07/2022,"1,580.00","1,584.00","1,580.00","1,583.50","1,112"
09/06/2022,"1,584.00","1,584.00","1,580.00","1,580.00","4,042"
09/05/2022,"1,590.00","1,595.80","1,584.00","1,584.00","946"
09/02/2022,"1,594.00","1,595.80","1,593.77","1,595.80","2,182"
09/01/2022,"1,592.60","1,594.00","1,584.14","1,594.00","377"
08/31/2022,"1,590.00","1,592.70","1,584.00","1,592.50","897"
08/26/2022,"1,592.90","1,592.90","1,583.01","1,589.99","580"
08/25/2022,"1,594.98","1,594.98","1,583.03","1,592.89","907"
08/24/2022,"1,592.90","1,594.98","1,583.02","1,593.90","594"
08/23/2022,"1,593.00","1,593.00","1,582.10","1,592.88","257"
08/22/2022,"1,593.00","1,593.90","1,583.00","1,593.00","303"
08/19/2022,"1,595.00","1,595.80","1,582.03","1,593.90","695"
08/18/2022,"1,597.82","1,597.82","1,583.05","1,595.00","777"
08/17/2022,"1,590.00","1,597.82","1,582.01","1,597.82","1,060"
08/16/2022,"1,583.00","1,597.00","1,582.00","1,595.97","5,244"
08/15/2022,"1,591.97","1,596.00","1,582.01","1,583.00","779"
08/12/2022,"1,593.00","1,595.80","1,581.50","1,591.97","576"
08/11/2022,"1,586.00","1,595.00","1,586.00","1,593.00","130"
08/10/2022,"1,595.80","1,595.80","1,581.10","1,586.00","1,331"
08/09/2022,"1,593.00","1,595.80","1,581.10","1,595.67","1,305"
08/08/2022,"1,592.00","1,595.80","1,592.00","1,593.00","351"
08/05/2022,"1,584.00","1,593.00","1,580.02","1,592.00","1,148"
08/04/2022,"1,592.99","1,593.00","1,580.05","1,584.00","310"
08/03/2022,"1,590.00","1,593.00","1,580.03","1,592.99","514"
08/02/2022,"1,595.70","1,595.80","1,588.50","1,595.00","287"
08/01/2022,"1,597.00","1,600.00","1,590.00","1,595.70","15,019"
07/29/2022,"1,598.00","1,598.00","1,595.00","1,597.00","699"
07/28/2022,"1,600.00","1,600.00","1,595.00","1,598.00","3,892"
07/27/2022,"1,605.00","1,605.00","1,598.00","1,600.00","17,391"
07/26/2022,"1,606.00","1,611.00","1,601.00","1,609.00","773"
07/25/2022,"1,611.00","1,611.00","1,605.00","1,606.00","1,552"
07/22/2022,"1,610.00","1,611.00","1,608.00","1,611.00","708"
07/21/2022,"1,609.09","1,611.00","1,600.05","1,609.00","416"
07/20/2022,"1,608.80","1,610.00","1,600.02","1,609.99","507"
07/19/2022,"1,610.90","1,610.90","1,600.01","1,608.80","380"
07/18/2022,"1,606.98","1,610.90","1,602.01","1,610.90","187"
07/15/2022,"1,607.99","1,607.99","1,600.00","1,602.00","139"
07/14/2022,"1,607.99","1,608.00","1,600.02","1,607.99","321"
07/13/2022,"1,608.00","1,608.40","1,600.00","1,601.05","328,280"
07/12/2022,"1,605.99","1,608.40","1,600.00","1,608.39","558"
07/11/2022,"1,600.00","1,601.99","1,600.00","1,601.99","861"
07/08/2022,"1,601.00","1,601.00","1,600.00","1,601.00","848"
07/07/2022,"1,607.00","1,607.00","1,600.00","1,600.00","401"
07/05/2022,"1,600.00","1,607.00","1,600.00","1,606.98","465"
07/04/2022,"1,608.99","1,608.99","1,600.00","1,600.01","2,471"
07/01/2022,"1,605.00","1,609.79","1,600.03","1,600.03","144"
06/30/2022,"1,607.00","1,610.00","1,600.02","1,605.00","317"
06/29/2022,"1,611.00","1,612.00","1,609.99","1,610.00","249"
06/28/2022,"1,608.00","1,612.00","1,605.00","1,611.99","283"
06/27/2022,"1,609.97","1,610.00","1,600.00","1,600.00","2,259"
06/24/2022,"1,613.00","1,613.27","1,600.02","1,609.99","153"
06/23/2022,"1,614.49","1,614.49","1,600.00","1,613.20","640"
06/22/2022,"1,613.00","1,615.98","1,600.00","1,614.50","1,014"
06/21/2022,"1,598.00","1,613.86","1,598.00","1,613.00","581"
06/20/2022,"1,610.00","1,613.98","1,598.00","1,598.00","6,687"
06/17/2022,"1,600.01","1,615.00","1,600.00","1,602.00","257"
06/16/2022,"1,615.00","1,616.00","1,600.00","1,600.00","1,038"
06/15/2022,"1,611.00","1,616.00","1,600.01","1,615.98","940"
06/14/2022,"1,612.00","1,612.00","1,601.00","1,611.00","11,221"
06/13/2022,"1,620.00","1,622.20","1,600.00","1,612.00","11,026"
06/10/2022,"1,619.00","1,624.91","1,610.00","1,620.00","4,094"
06/09/2022,"1,619.00","1,619.00","1,610.00","1,618.99","1,788"
06/08/2022,"1,629.00","1,629.00","1,605.00","1,619.00","16,385"
06/07/2022,"1,626.00","1,635.20","1,619.12","1,628.99","3,835"
06/06/2022,"1,635.01","1,641.25","1,625.00","1,626.00","14,488"
06/03/2022,"1,641.25","1,641.25","1,625.00","1,641.00","23,651"
06/02/2022,"1,641.25","1,655.00","1,640.00","1,648.00","15,352"
06/01/2022,"1,641.00","1,641.25","1,640.00","1,641.25","3,615"
05/31/2022,"1,640.00","1,641.25","1,635.00","1,641.25","602"
05/30/2022,"1,641.25","1,641.25","1,637.00","1,637.00","796"
05/27/2022,"1,641.25","1,641.25","1,637.00","1,641.25","357"
05/26/2022,"1,655.00","1,668.60","1,640.00","1,641.25","14,244"
05/25/2022,"1,655.00","1,660.00","1,650.00","1,650.01","1,612"
05/24/2022,"1,668.00","1,668.00","1,657.00","1,660.00","280"
05/23/2022,"1,667.97","1,668.60","1,657.00","1,665.00","214"
05/20/2022,"1,668.60","1,668.60","1,655.00","1,667.97","256"
05/19/2022,"1,668.50","1,668.60","1,655.01","1,668.60","539"
05/18/2022,"1,665.00","1,665.00","1,655.00","1,664.90","660"
05/17/2022,"1,668.00","1,668.60","1,655.00","1,655.00","600"
05/16/2022,"1,655.00","1,668.60","1,655.00","1,668.60","724"
05/13/2022,"1,663.11","1,668.60","1,655.00","1,655.00","707"
05/12/2022,"1,663.60","1,668.56","1,655.00","1,663.10","1,360"
05/11/2022,"1,662.00","1,668.60","1,655.00","1,655.00","550"
05/06/2022,"1,668.00","1,668.60","1,655.00","1,662.00","207"
05/05/2022,"1,668.00","1,668.60","1,667.00","1,668.60","885"
05/04/2022,"1,666.99","1,668.60","1,655.00","1,668.60","1,070"
05/03/2022,"1,668.00","1,668.00","1,655.02","1,667.22","467"
04/29/2022,"1,665.00","1,668.60","1,655.00","1,668.60","2,973"
04/28/2022,"1,672.49","1,672.67","1,658.01","1,660.00","1,497"
04/27/2022,"1,672.00","1,673.48","1,660.00","1,672.67","1,489"
04/26/2022,"1,666.00","1,673.47","1,666.00","1,672.00","333"
04/25/2022,"1,670.00","1,674.99","1,665.05","1,673.37","323"
04/22/2022,"1,679.34","1,679.99","1,665.10","1,670.00","213"
04/21/2022,"1,681.65","1,681.65","1,665.00","1,679.34","4,116"
04/20/2022,"1,681.65","1,681.65","1,665.05","1,681.65","875"
04/19/2022,"1,680.00","1,681.65","1,665.00","1,681.65","1,137"
04/18/2022,"1,679.99","1,680.00","1,670.00","1,680.00","547"
04/15/2022,"1,679.99","1,679.99","1,670.00","1,670.00","535"
04/14/2022,"1,675.00","1,679.99","1,675.00","1,679.99","919"
04/13/2022,"1,707.00","1,707.00","1,675.00","1,675.00","11,655"
04/12/2022,"1,710.00","1,725.00","1,708.76","1,722.91","2,987"
04/11/2022,"1,849.00","1,856.00","1,706.01","1,707.00","39,811"
04/08/2022,"1,850.01","1,860.99","1,850.01","1,859.99","207"
04/07/2022,"1,860.00","1,867.49","1,850.00","1,859.00","436"
04/06/2022,"1,860.00","1,867.00","1,855.11","1,867.00","384"
04/05/2022,"1,855.27","1,867.00","1,855.27","1,859.00","335"
04/04/2022,"1,867.49","1,867.49","1,855.01","1,863.00","475"
04/01/2022,"1,853.00","1,867.49","1,853.00","1,867.49","954"
03/31/2022,"1,867.00","1,867.49","1,849.00","1,866.98","1,156"
03/30/2022,"1,867.00","1,867.49","1,850.25","1,867.00","2,645"
03/29/2022,"1,867.00","1,867.48","1,849.01","1,867.48","486"
03/28/2022,"1,865.00","1,867.48","1,849.00","1,866.95","697"
03/25/2022,"1,850.00","1,867.47","1,849.00","1,864.99","934"
03/24/2022,"1,851.00","1,851.00","1,849.00","1,850.00","959"
03/18/2022,"1,851.00","1,851.00","1,850.00","1,851.00","2,254"
03/17/2022,"1,851.00","1,860.00","1,849.01","1,851.00","953"
03/16/2022,"1,860.00","1,860.00","1,849.03","1,851.00","1,174"
03/15/2022,"1,851.00","1,860.00","1,851.00","1,860.00","529"
03/14/2022,"1,863.97","1,864.00","1,849.00","1,850.01","1,933"
